id,idGoogle,AccessInfoCountry,AccessInfoPublicDomain,AccessInfotextToSpeechPermission,AccessInfoViewAbility,AccessViewStatus,AllowAnonLogging,Authors,AverageRatin,CanonicalVolumeLink,Categories,ContentVersion,Description,EpubIsAvailable,Etag,ImagesLinksSmallThumbnails,ImagesLinksThubmnail,InfoLink,ISBN10,ISBN13,Kind,Language,MaturityRating,PageCount,PfIsAvailable,PreviewLink,PrintType,PublishedDate,Publisher,QuoteSharingAllowed,RatingsCount,ReadingModesImage,ReadingModesText,SaleInfoCountry,SaleInfoisEbook,SaleInfoSaleability,SearchInfoTextSnippet,SelfLink,SubTitle,Title,WebReaderLink,AccessInfoEmbeddable,UploadDate,OTHER
246,zFudtAEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Authenticgames_A_Batalha_Contra_Herobrin.html?hl=&id=zFudtAEACAAJ,NULL,preview-1.0.0,"Depois de ser resgatado de um terrível sequestro, AUTHENTICGAMES está de volta para proteger a Vila Farmer. Mas antes ele precisará encarar uma nova aventura para recuperar sua espada de diamante. Para isso, Authentic conta mais uma vez com a sua ajuda! Ao lado do herói, você – na pele do aventureiro Builder – e a esperta Nina vão partir para uma perigosa jornada até o Nether, onde os mobs esconderam a poderosa arma. Mas o maior desafio ainda está por vir- encontrar e derrotar Herobrine, que está por trás do roubo da espada e quer, junto com o Ender Dragon, acabar com o mundo da superfície. Preparado para mais um desafio? Então, mergulhe em A BATALHA CONTRA HEROBRINE, o segundo livro da trilogia AuthenticGames, uma história recheada de ação, mistérios e muitos enigmas para você decifrar."," false",xHpU3Vjccmo,NULL,NULL,http://books.google.com.br/books?id=zFudtAEACAAJ&dq=isbn:9788582464441&hl=&source=gbs_api,8582464444,9788582464441,books#volume,pt,NOT_MATURE,112," false",http://books.google.com.br/books?id=zFudtAEACAAJ&dq=isbn:9788582464441&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Depois de ser resgatado de um terrível sequestro, AUTHENTICGAMES está de volta para proteger a Vila Farme",https://www.googleapis.com/books/v1/volumes/zFudtAEACAAJ,NULL,"Authenticgames - A Batalha Contra Herobrine",http://play.google.com/books/reader?id=zFudtAEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
247,Rl0VvgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/MILAGRES.html?hl=&id=Rl0VvgAACAAJ,NULL,preview-1.0.0,"Trata-se de um estudo de sete milagres de Jesus, em uma linguagem atual, com o propósito de enfatizar os ensinamentos que brotam deles e como esses ensinamentos, se colocados em prática, podem transformar nossa vida e a vida das pessoas que nos cercam. O livro também servirá para grupos de oração, grupos de estudo e todas as pessoas que queiram aprofundar o conhecimento, a fé e deixar que esses milagres façam eco em sua realidade."," false",VPq2ZpYTJfA,NULL,NULL,http://books.google.com.br/books?id=Rl0VvgAACAAJ&dq=isbn:9788522015979&hl=&source=gbs_api,852201597X,9788522015979,books#volume,pt,NOT_MATURE,144," false",http://books.google.com.br/books?id=Rl0VvgAACAAJ&dq=isbn:9788522015979&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Trata-se de um estudo de sete milagres de Jesus, em uma linguagem atual, com o propósito de enfatizar os ensinamentos que brotam deles e como esses ensinamentos, se colocados em prática, podem transformar nossa vida e a vida das pe",https://www.googleapis.com/books/v1/volumes/Rl0VvgAACAAJ,NULL,MILAGRES,http://play.google.com/books/reader?id=Rl0VvgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
248,ZO4_vgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/A_HISTORIA_DO_MUNDO_PARA_QUEM_TEM_PRESSA.html?hl=&id=ZO4_vgAACAAJ,NULL,preview-1.0.0,"'A História do Mundo para Quem Tem Pressa' é na verdade um guia sintético, mas abrangente, para tudo o que precisamos saber sobre os acontecimentos mais importantes da história, desde as antigas civilizações até o final da Segunda Guerra Mundial e a criação da ONU. Quer esteja interessado no império de Alexandre, o Grande, ou no florescimento da república cartaginesa e sua destruição por Roma; na ascensão dos califados árabes ou na dinastia Tang, da China; na Guerra Civil Norte-Americana ou na emancipação das mulheres, você encontrará os fatos essenciais neste livro igualmente essencial."," false",ZuBrHbbW6IY,NULL,NULL,http://books.google.com.br/books?id=ZO4_vgAACAAJ&dq=isbn:9788565859516&hl=&source=gbs_api,8565859517,9788565859516,books#volume,pt,NOT_MATURE,200," false",http://books.google.com.br/books?id=ZO4_vgAACAAJ&dq=isbn:9788565859516&hl=&cd=1&source=gbs_api,BOOK,2015,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"&#39;A História do Mundo para Quem Tem Pressa&#39; é na verdade um guia sintético, mas abrangente, para tudo o que precisamos saber sobre os acontecimentos mais importantes da história, desde as antigas civilizações até o final da Se",https://www.googleapis.com/books/v1/volumes/ZO4_vgAACAAJ,NULL,"A HISTORIA DO MUNDO PARA QUEM TEM PRESSA",http://play.google.com/books/reader?id=ZO4_vgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
249,DhAZvgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/COMO_SER_UMA_PARISIENSE_EM_QUALQUER_LUGA.html?hl=&id=DhAZvgAACAAJ,NULL,preview-1.0.0,"O que torna a mulher francesa tão única e irresistível? A pergunta, que já foi feita milhares de vezes, agora é respondida de forma definitiva por quatro parisienses tão autênticas e charmosas quanto diferentes entre si. Em uma abordagem nova e divertida sobre o que é realmente ser uma parisiense hoje em dia - como elas se vestem, se divertem e se comportam -, a embaixadora da Chanel e musa da Lancôme Caroline de Maigret, a escritora Anne Berest, a produtora Sophie Mas e a jornalista Audrey Diwan são surpreendentemente francas e sem rodeios. Falando sobre filhos, relacionamentos, trabalho, estilo, cultura e muito mais, revelam seus segredos e defeitos, fazem piada dos próprios sentimentos e comportamentos complicados, e até admitem ser esnobes, um pouquinho egocêntricas e imprevisíveis. Mandonas e cheias de opiniões, sim, mas também meigas e românticas. Como ser uma parisiense em qualquer lugar do mundo é um livro divertido e inspirador que desvenda o jeito de ser das francesas, mostrando o que elas pensam sobre estilo, cultura, comportamento e homens. Com dicas nem sempre politicamente corretas, é claro..."," false",3z4HqPJOggo,NULL,NULL,http://books.google.com.br/books?id=DhAZvgAACAAJ&dq=isbn:9788539006236&hl=&source=gbs_api,8539006235,9788539006236,books#volume,pt,NOT_MATURE,272," false",http://books.google.com.br/books?id=DhAZvgAACAAJ&dq=isbn:9788539006236&hl=&cd=1&source=gbs_api,BOOK,2014,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Como ser uma parisiense em qualquer lugar do mundo é um livro divertido e inspirador que desvenda o jeito de ser das francesas, mostrando o que elas pensam sobre estilo, cultura, comportamento e home",https://www.googleapis.com/books/v1/volumes/DhAZvgAACAAJ,NULL,"COMO SER UMA PARISIENSE EM QUALQUER LUGAR DO MUNDO",http://play.google.com/books/reader?id=DhAZvgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
250,ldMyvAEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Do_Mil_Ao_Milh%C3%A3o.html?hl=&id=ldMyvAEACAAJ,NULL,preview-1.0.0,"Em seu primeiro livro, Thiago Nigro, criador da plataforma O Primo Rico, ensina aos leitores os três pilares para atingir a independência financeira: gastar bem, investir melhor e ganhar mais. Por meio de dados e de sua própria experiência como investidor e assessor, Nigro mostra que a riqueza é possível para todos - basta estar disposto a aprender e se dedicar."," false",YIKZLf2c3bM,NULL,NULL,http://books.google.com.br/books?id=ldMyvAEACAAJ&dq=isbn:9788595083271&hl=&source=gbs_api,8595083274,9788595083271,books#volume,pt,NOT_MATURE,192," false",http://books.google.com.br/books?id=ldMyvAEACAAJ&dq=isbn:9788595083271&hl=&cd=1&source=gbs_api,BOOK,2018,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Em seu primeiro livro, Thiago Nigro, criador da plataforma O Primo Rico, ensina aos leitores os três pilares para atingir a independência financeira: gastar bem, investir melhor e",https://www.googleapis.com/books/v1/volumes/ldMyvAEACAAJ,"SEM CORTAR O CAFEZINHO","Do Mil Ao Milhão",http://play.google.com/books/reader?id=ldMyvAEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
251,69xLvgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/A_MAGIA.html?hl=&id=69xLvgAACAAJ,NULL,preview-1.0.0,"Durante mais de vinte séculos, as palavras de um texto sagrado foram mal interpretadas, intrigando e confundindo quase todos os que as leram. Poucos ao longo da história perceberam que se tratava de um enigma... e que, assim que você o solucionasse - assim que desvendasse o mistério -, um novo mundo surgiria diante dos seus olhos. Em 'A Magia', Rhonda Byrne revela este conhecimento revolucionário ao mundo. Em uma incrível jornada de 28 dias, ela ensina como aplicá-lo à sua vida cotidiana. Não importa quem você seja, onde esteja e quais as suas atuais circunstâncias,' A Magia ' irá mudar toda a sua vida!"," false",nWLzV7RpUWo,NULL,NULL,http://books.google.com.br/books?id=69xLvgAACAAJ&dq=isbn:9788575429846&hl=&source=gbs_api,8575429841,9788575429846,books#volume,pt,NOT_MATURE,272," false",http://books.google.com.br/books?id=69xLvgAACAAJ&dq=isbn:9788575429846&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Não importa quem você seja, onde esteja e quais as suas atuais circunstâncias, A Magia irá mudar toda a sua vida! Para mais informações sobre A Magia, visite www.thesecre",https://www.googleapis.com/books/v1/volumes/69xLvgAACAAJ,NULL,"A MAGIA",http://play.google.com/books/reader?id=69xLvgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
252,fD1VpwAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/QUEDA_DE_GIGANTES.html?hl=&id=fD1VpwAACAAJ,NULL,preview-1.0.0,"Cinco famílias, cinco países e cinco destinos marcados por um período histórico. 'Queda de gigantes', o primeiro volume da trilogia 'O Século', começa no despertar do século XX, quando ventos de mudança ameaçam o frágil equilíbrio de forças existente - as potências da Europa estão prestes a entrar em guerra, os trabalhadores não aguentam mais ser explorados pela aristocracia e as mulheres clamam por seus direitos. Na Grã-Bretanha, o destino dos Williams, uma família de mineradores de Gales do Sul, acaba irremediavelmente ligado por amor e ódio ao dos aristocráticos Fitzherberts, proprietários da mina de carvão onde Billy Williams vai trabalhar aos 13 anos e donos da bela mansão em que sua irmã, Ethel, é governanta. Na Rússia, dois irmãos órfãos, Grigori e Lev Peshkov, seguem rumos opostos em busca de um futuro melhor. Um deles vai atrás do sonho americano e o outro se junta à revolução bolchevique. A guerra interfere na vida de todos. O alemão Walter von Ulrich tem que se separar de seu amor, lady Maud, e ainda lutar contra o irmão dela, o conde Fitz. Nem mesmo o americano Gus Dewar, o assessor do presidente Wilson que sempre trabalhou pela paz, escapa dos horrores da frente de batalha. Enquanto a ação se desloca entre Londres, São Petersburgo, Washington, Paris e Berlim, 'Queda de gigantes' retrata um mundo em rápida transformação, que nunca mais será o mesmo."," false",tLpDdER+wj0,NULL,NULL,http://books.google.com.br/books?id=fD1VpwAACAAJ&dq=isbn:9788599296851&hl=&source=gbs_api,859929685X,9788599296851,books#volume,pt,NOT_MATURE,912," false",http://books.google.com.br/books?id=fD1VpwAACAAJ&dq=isbn:9788599296851&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Queda de gigantes, o primeiro volume da trilogia &quot;O Século&quot;, do consagrado Ken Follett, começa no despertar do século XX, quando ventos de mudança ameaçam o frágil equilíbrio de forças existente – as potências da Europa e",https://www.googleapis.com/books/v1/volumes/fD1VpwAACAAJ,NULL,"QUEDA DE GIGANTES",http://play.google.com/books/reader?id=fD1VpwAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
253,Xpq7wAEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Livro_de_Ouro_Da_Mitologia_Edi%C3%A7ao_Espec.html?hl=&id=Xpq7wAEACAAJ,NULL,preview-1.0.0,"A guerra de Tróia, Hércules, Minerva, Midas, as divindades rurais, a mitologia oriental e nórdica, os druidas são alguns dos temas tratados nessa obra."," false",+YZt8faKD60,NULL,NULL,http://books.google.com.br/books?id=Xpq7wAEACAAJ&dq=isbn:9788500013423&hl=&source=gbs_api,8500013427,9788500013423,books#volume,pt,NOT_MATURE,360," false",http://books.google.com.br/books?id=Xpq7wAEACAAJ&dq=isbn:9788500013423&hl=&cd=1&source=gbs_api,BOOK,NULL,"Singular Digital",false,0,false,false,BR," false",NOT_FOR_SALE,"A guerra de Tróia, Hércules, Minerva, Midas, as divindades rurais, a mitologia oriental e nórdica, os druidas são alguns dos temas tratados ne",https://www.googleapis.com/books/v1/volumes/Xpq7wAEACAAJ,NULL,"Livro de Ouro Da Mitologia - Ediçao Especial",http://play.google.com/books/reader?id=Xpq7wAEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
254,4AM2LgEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/OS_SEGREDOS_DOS_CASAIS_INTELIGENTES.html?hl=&id=4AM2LgEACAAJ,NULL,preview-1.0.0,"'Os segredos dos casais inteligentes' visa apresentar estratégias para garantir um futuro sem comprometer a qualidade de vida no presente. Com dicas e exemplos baseados em casos reais, o autor aborda temas como aposentadoria, planos de investimento, orçamento mensal, e a necessidade de separar parte da renda para emergências e parte para o lazer e o bem-estar. O autor tenta também derrubar crenças do senso comum sobre como enriquecer e tenta trazer respostas para algumas questões - 'Como economizar sem abrir mão do conforto?'; 'Quanto poupar para garantir o futuro?'; 'Quais são os melhores investimentos?'; 'Abrir um negócio com o parceiro atrapalha o relacionamento?'; 'Como conversar sobre dinheiro sem começar uma briga?', entre outras."," false",UoBeF2dZs1c,NULL,NULL,http://books.google.com.br/books?id=4AM2LgEACAAJ&dq=isbn:9788575427897&hl=&source=gbs_api,857542789X,9788575427897,books#volume,pt,NOT_MATURE,160," false",http://books.google.com.br/books?id=4AM2LgEACAAJ&dq=isbn:9788575427897&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"&#39;Os segredos dos casais inteligentes&#39; visa apresentar estratégias para garantir um futuro sem comprometer a qualidade de vida no presente",https://www.googleapis.com/books/v1/volumes/4AM2LgEACAAJ,NULL,"OS SEGREDOS DOS CASAIS INTELIGENTES",http://play.google.com/books/reader?id=4AM2LgEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
255,I7dIwgEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Club_Penguin_O_Aprendiz_De_Inventor.html?hl=&id=I7dIwgEACAAJ,NULL,preview-1.0.0,"Você acaba de ganhar um concurso de invenções, e o prêmio é passar um dia como aprendiz de Gary, o Pinguim Inventor! Você vai poder ajudá-lo a aperfeiçoar sua última criação - uma pracha veloz movida por foguetes ou uma máquina do tempo. Ou pode ser que aprendizado seja um desastre total. O que será que vai acontecer?"," false",xbHQ+v1KNHo,NULL,NULL,http://books.google.com.br/books?id=I7dIwgEACAAJ&dq=isbn:9788506061138&hl=&source=gbs_api,850606113X,9788506061138,books#volume,pt,NOT_MATURE,80," false",http://books.google.com.br/books?id=I7dIwgEACAAJ&dq=isbn:9788506061138&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Você acaba de ganhar um concurso de invenções, e o prêmio é passar um dia como aprendiz de Gary, o Pinguim Inve",https://www.googleapis.com/books/v1/volumes/I7dIwgEACAAJ,"MONTE SUA HISTORIA 2","Club Penguin - O Aprendiz De Inventor",http://play.google.com/books/reader?id=I7dIwgEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
256,-FcRvgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/HERAN%C3%87A.html?hl=&id=-FcRvgAACAAJ,NULL,preview-1.0.0,"Até bem pouco tempo, Eragon nada mais era do que um pobre garoto da fazenda, e seu dragão, Saphira, apenas uma pedra azul na floresta. Em 'Herança', o destino de toda uma civilização está sobre seus ombros. Fortalecidos por longos treinamentos e incontáveis batalhas, Eragon e Saphira somam muitas vitórias, mas também colecionam as dores de perdas muito difíceis. Agora, a derradeira batalha está para começar. O Cavaleiro e seu dragão chegaram mais longe do que qualquer um ousou imaginar. Mas será que eles serão capazes de derrubar o poderoso tirano Galbatorix e restaurar a justiça no reino da Alagaësia? E se conseguirem, qual será o custo da vitória?"," false",/H1Nk2wzPW0,NULL,NULL,http://books.google.com.br/books?id=-FcRvgAACAAJ&dq=isbn:9788579801242&hl=&source=gbs_api,8579801249,9788579801242,books#volume,pt,NOT_MATURE,792," false",http://books.google.com.br/books?id=-FcRvgAACAAJ&dq=isbn:9788579801242&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Até bem pouco tempo, Eragon nada mais era do que um pobre garoto da fazenda, e seu dragão, Saphira, apenas uma pedra azul na floresta. Em &#39;Herança&#39;, o destino de toda uma civilização está sobre se",https://www.googleapis.com/books/v1/volumes/-FcRvgAACAAJ,NULL,HERANÇA,http://play.google.com/books/reader?id=-FcRvgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
257,PXpUvQEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Di%C3%A1rio_De_Um_Banana_13_Batalha_Neval.html?hl=&id=PXpUvQEACAAJ,NULL,preview-1.0.0,"Quando a neve fecha a escola, o bairro se transforma num verdadeiro campo de batalha invernal. Grupos rivais lutam por território, constroem enormes fortes de gelo e se envolvem em épicas guerras de bola de neve. Na linha de tiro estão Greg Heffley e seu fiel amigo Rowley Jefferson. Em luta pela sobrevivência, os dois soldados fazem e desfazem alianças e enredam-se em traições. Gangues em permanente estado de hostilidade vão derreter a vizinhança. E será que, quando a neve se liquefazer, Greg e Rowley surgirão como heróis? Ou não vão conseguir escapar dessa gelada?"," false",4C1q357CZ2Y,NULL,NULL,http://books.google.com.br/books?id=PXpUvQEACAAJ&dq=isbn:9788550702476&hl=&source=gbs_api,8550702471,9788550702476,books#volume,pt,NOT_MATURE,224," false",http://books.google.com.br/books?id=PXpUvQEACAAJ&dq=isbn:9788550702476&hl=&cd=1&source=gbs_api,BOOK,2018,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Quando a neve fecha a escola, o bairro se transforma num verdadeiro campo de batalha inve",https://www.googleapis.com/books/v1/volumes/PXpUvQEACAAJ,NULL,"Diário De Um Banana 13: Batalha Neval",http://play.google.com/books/reader?id=PXpUvQEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
